date_,store,department,item,unit_price,quantity,on_promotion,promotion_type
20120102,417,3,471651,7.94,,N,0
20120102,417,3,496031,17.94,,Y,6
20120102,417,3,515246,4.94,,N,0
20120102,417,3,573599,4.54,,N,0
20120102,417,3,573602,4.54,,N,0
20120102,417,3,573607,4.54,,N,0
20120102,417,3,573609,4.54,,N,0
20120102,417,3,587131,5.54,,N,0
20120102,417,3,590267,1.94,,N,0
20120102,417,4,82660,3.7,,Y,6
20120102,417,4,82686,1.45,,N,0
20120102,417,4,82689,3.71,,N,0
20120102,417,4,82701,2.92,,N,0
20120102,417,4,183628,2.96,,N,0
20120102,417,4,255476,2.21,,N,0
20120102,417,4,255489,2.2,,Y,6
20120102,417,4,255494,1.46,,N,0
20120102,417,4,335757,3.7,,Y,5
20120102,417,4,335781,2.36,,N,0
20120102,417,4,345376,2.52,,N,0
20120102,417,4,407217,1.9,,Y,6
20120102,417,4,409559,2.96,,N,0
20120102,417,4,411406,4.46,,N,0
20120102,417,4,431714,2.2,,N,0
20120102,417,4,455721,3.7,,Y,6
20120102,417,4,467757,5.66,,N,0
20120102,417,4,495886,5.96,,N,0
20120102,417,4,501396,3.7,,Y,5
20120102,417,4,530037,5.95,,N,0
20120102,417,4,532196,1.91,,N,0
20120102,417,4,536428,5.21,,N,0
20120102,417,4,555947,5.95,,N,0
20120102,418,1,502627,12,,N,0
20120102,418,1,593171,10,,N,0
20120102,418,2,8598,6.39,,Y,6
20120102,418,2,22631,12.84,,N,0
20120102,418,2,419546,23.94,,N,0
20120102,418,2,451332,29.82,,N,0
20120102,418,2,482591,23.94,,N,0
20120102,418,2,487331,9,,N,0
20120102,418,2,487334,9,,N,0
20120102,418,2,517989,22.41,,N,0
20120102,418,2,533283,6,,N,0
20120102,418,2,540535,6,,N,0
20120102,418,2,568499,3,,Y,6
20120102,418,2,570153,11.91,,N,0
20120102,418,2,577654,25.41,,N,0
20120102,418,2,586937,3,,N,0
20120102,418,3,3683,1.76,,Y,5
20120102,418,3,20376,7.54,,N,0
20120102,418,3,92418,2.34,,N,0
20120102,418,3,92433,2.34,,N,0
20120102,418,3,108037,1.98,,Y,4
20120102,418,3,153171,8,,N,0
20120102,418,3,194781,7.34,,Y,5
20120102,418,3,228016,5,,Y,4
20120102,418,3,346126,21.94,,N,0
20120102,418,3,417014,4,,N,0
20120102,418,3,447058,9.94,,Y,4
20120102,418,3,456076,4,,Y,5
20120102,418,3,515246,4.94,,N,0
20120102,418,3,573599,4.54,,N,0
20120102,418,3,573602,4.54,,N,0
20120102,418,3,573607,4.54,,N,0
20120102,418,3,573609,4.54,,N,0
20120102,418,3,587131,5.54,,N,0
20120102,418,4,82660,3.71,,Y,6
20120102,418,4,82686,1.46,,N,0
20120102,418,4,82689,3.71,,N,0
20120102,418,4,82701,2.95,,N,0
20120102,418,4,183628,2.5,,N,0
20120102,418,4,255476,1.91,,N,0
20120102,418,4,255489,2.2,,Y,6
20120102,418,4,255494,1.45,,N,0
20120102,418,4,335757,3.7,,Y,5
20120102,418,4,335781,2.36,,N,0
20120102,418,4,345376,2.52,,N,0
20120102,418,4,407217,1.91,,Y,6
20120102,418,4,409559,2.96,,N,0
20120102,418,4,411406,4.46,,N,0
20120102,418,4,431714,2.66,,N,0
20120102,418,4,455721,3.7,,Y,6
20120102,418,4,467757,5.95,,N,0
20120102,418,4,495886,5.21,,N,0
20120102,418,4,501396,3.7,,Y,5
20120102,418,4,530037,5.96,,N,0
20120102,418,4,532196,2.66,,N,0
20120102,418,4,536428,4.45,,N,0
20120102,418,4,555947,5.95,,N,0
20120102,437,1,466875,12,,N,0
20120102,437,1,466876,12,,N,0
20120102,437,1,542781,12,,N,0
20120102,437,1,593171,10,,N,0
20120102,437,2,8598,6.39,,N,0
20120102,437,2,22631,12.84,,N,0
20120102,437,2,404470,12.54,,N,0
20120102,437,2,419546,23.94,,N,0
20120102,437,2,451332,29.82,,N,0
20120102,437,2,482591,23.94,,N,0
20120102,437,2,487331,9,,N,0
20120102,437,2,487334,9,,N,0
20120102,437,2,517989,22.41,,N,0
20120102,437,2,533283,6,,N,0
20120102,437,2,568499,3.75,,N,0
20120102,437,2,570153,11.91,,N,0
20120102,437,2,577654,25.41,,N,0
20120102,437,2,586937,3,,N,0
20120102,437,2,592729,11.31,,N,0
20120102,437,3,3683,1.76,,Y,5
20120102,437,3,20376,7.54,,N,0
20120102,437,3,90263,12.94,,N,0
20120102,437,3,92418,2.34,,N,0
20120102,437,3,153171,8,,N,0
20120102,437,3,194781,7.34,,Y,5
20120102,437,3,228016,6,,Y,3
20120102,437,3,417014,4,,N,0
20120102,437,3,456076,4,,Y,5
20120102,437,3,471651,7.94,,N,0
20120102,437,3,496031,25.94,,N,0
20120102,437,3,515246,4.94,,N,0
20120102,437,3,573599,4.54,,N,0
20120102,437,3,573602,4.54,,N,0
20120102,437,3,573607,4.54,,N,0
20120102,437,3,573609,4.54,,N,0
20120102,437,3,587131,5.54,,N,0
20120102,437,3,590267,1.94,,N,0
20120102,437,4,82660,3.7,,Y,6
20120102,437,4,82686,1.45,,N,0
20120102,437,4,82689,3.71,,N,0
20120102,437,4,82701,2.95,,N,0
20120102,437,4,183628,2.51,,N,0
20120102,437,4,255476,2.21,,N,0
20120102,437,4,255489,2.2,,Y,6
20120102,437,4,255494,1.45,,N,0
20120102,437,4,335757,3.7,,Y,5
20120102,437,4,335781,2.36,,N,0
20120102,437,4,345376,2.52,,N,0
20120102,437,4,407217,1.91,,Y,6
20120102,437,4,409559,3.7,,N,0
20120102,437,4,411406,4.45,,N,0
20120102,437,4,431714,2.66,,N,0
20120102,437,4,467757,5.95,,N,0
20120102,437,4,495886,5.96,,N,0
20120102,437,4,501396,3.7,,Y,5
20120102,437,4,530037,5.95,,N,0
20120102,437,4,532196,2.66,,N,0
20120102,437,4,536428,4.45,,N,0
20120102,437,4,555947,5.96,,N,0
20120102,442,1,174617,24,,N,0
20120102,442,1,507566,10,,N,0
20120102,442,2,8598,6.39,,Y,6
20120102,442,2,22631,12.84,,N,0
20120102,442,2,404470,12.54,,N,0
20120102,442,2,482591,23.94,,N,0
20120102,442,2,486878,7.41,,N,0
20120102,442,2,487331,9,,N,0
20120102,442,2,487334,9,,N,0
20120102,442,2,516965,14.91,,Y,6
20120102,442,2,533283,6,,N,0
20120102,442,2,540535,6,,N,0
20120102,442,2,568499,3,,Y,6
20120102,442,2,570153,12.16,,N,0
20120102,442,2,586937,3,,N,0
20120102,442,2,592729,12.52,,N,0
20120102,442,3,3683,1.76,,Y,5
20120102,442,3,20376,8.04,,N,0
20120102,442,3,92418,2.34,,N,0
20120102,442,3,108037,3.98,,N,0
20120102,442,3,194771,4.18,,N,0
20120102,442,3,194781,7.34,,Y,5
20120102,442,3,228016,11.94,,N,0
20120102,442,3,346126,21.94,,N,0
20120102,442,3,417014,4,,N,0
20120102,442,3,447058,11.98,,Y,6
20120102,442,3,456076,4,,Y,5
20120102,442,3,471651,9.94,,N,0
20120102,442,3,573599,4.54,,N,0
20120102,442,3,573602,4.54,,N,0
20120102,442,3,573609,4.54,,N,0
20120102,442,3,587131,5.76,,N,0
20120102,442,3,590267,1.94,,N,0
20120102,442,4,82686,1.46,,N,0
20120102,442,4,82701,2.96,,N,0
20120102,442,4,183628,2.51,,N,0
20120102,442,4,255494,1.46,,N,0
20120102,442,4,335781,2.36,,N,0
20120102,442,4,345376,3,,N,0
20120102,442,4,407217,1.91,,Y,6
20120102,442,4,409559,3.7,,N,0
20120102,442,4,411406,4.46,,N,0
20120102,442,4,431714,2.66,,N,0
20120102,442,4,455721,3.71,,Y,6
20120102,442,4,495886,5.96,,N,0
20120102,442,4,501396,3.7,,Y,5
20120102,442,4,530037,5.96,,N,0
20120102,442,4,532196,2.66,,N,0
20120102,442,4,536428,4.45,,N,0
20120102,444,1,95467,10,,N,0
20120102,444,1,95470,10,,N,0
20120102,444,1,507566,10,,N,0
20120102,444,1,544579,6,,N,0
20120102,444,1,593171,10,,N,0
20120102,444,2,8598,6.39,,Y,6
20120102,444,2,22631,12.84,,N,0
20120102,444,2,487331,9,,N,0
20120102,444,2,487334,9,,N,0
20120102,444,2,517989,22.41,,N,0
20120102,444,2,568499,3,,Y,6
20120102,444,2,570153,11.91,,N,0
20120102,444,2,586937,3,,N,0
20120102,444,2,592729,11.31,,N,0
20120102,444,3,3683,1.76,,Y,5
20120102,444,3,20376,7.54,,N,0
20120102,444,3,90263,11.94,,Y,6
20120102,444,3,92418,2.34,,N,0
20120102,444,3,153171,8,,N,0
20120102,444,3,194781,7.34,,Y,5
20120102,444,3,280116,6.94,,N,0
20120102,444,3,417014,4,,N,0
20120102,444,3,447058,11.98,,Y,6
20120102,444,3,456076,4,,Y,5
20120102,444,3,471651,9.94,,N,0
20120102,444,3,496031,15.76,,Y,4
20120102,444,3,573599,4.54,,N,0
20120102,444,3,573602,4.54,,N,0
20120102,444,3,573609,4.54,,N,0
20120102,444,3,587131,5.54,,N,0
20120102,444,3,590267,1.94,,N,0
20120102,444,4,82660,4.16,,Y,6
20120102,444,4,82686,1.5,,N,0
20120102,444,4,82689,3.71,,N,0
20120102,444,4,82701,2.95,,N,0
20120102,444,4,183628,2.66,,N,0
20120102,444,4,255476,2.21,,N,0
20120102,444,4,255489,2.51,,Y,6
20120102,444,4,255494,1.48,,N,0
20120102,444,4,335757,3.7,,Y,5
20120102,444,4,335781,2.36,,N,0
20120102,444,4,345376,3,,N,0
20120102,444,4,407217,1.91,,Y,6
20120102,444,4,409559,3.41,,N,0
20120102,444,4,411406,5.21,,N,0
20120102,444,4,431714,2,,N,0
20120102,444,4,467757,5.96,,N,0
20120102,444,4,495886,4.91,,N,0
20120102,444,4,501396,3.7,,Y,5
20120102,444,4,530037,5.82,,N,0
20120102,444,4,532196,2.16,,N,0
20120102,444,4,536428,5.51,,N,0
20120102,444,4,555947,6.41,,N,0
20120102,603,1,95470,10,,N,0
20120102,603,1,263558,78,,N,0
20120102,603,1,346366,10,,N,0
20120102,603,1,502627,12,,N,0
20120102,603,1,544579,8,,N,0
20120102,603,1,593171,10,,N,0
20120102,603,2,8598,6.39,,Y,6
20120102,603,2,22631,12.84,,N,0
20120102,603,2,404470,12.54,,N,0
20120102,603,2,423218,14.91,,Y,6
20120102,603,2,487331,9,,N,0
20120102,603,2,487334,9,,N,0
20120102,603,2,533283,6,,N,0
20120102,603,2,540535,6,,N,0
20120102,603,2,558749,44.94,,N,0
20120102,603,2,568499,3,,Y,6
20120102,603,2,570153,11.91,,N,0
20120102,603,2,577654,25.41,,N,0
20120102,603,2,586937,3,,N,0
20120102,603,2,592729,11.31,,N,0
20120102,603,3,3683,1.76,,Y,5
20120102,603,3,20376,7.54,,N,0
20120102,603,3,36907,7.94,,N,0
20120102,603,3,92418,2.34,,N,0
20120102,603,3,92433,2.34,,N,0
20120102,603,3,108037,3.98,,N,0
20120102,603,3,194771,3.94,,N,0
20120102,603,3,194781,7.34,,Y,5
20120102,603,3,228016,11.94,,N,0
20120102,603,3,346126,21.94,,N,0
20120102,603,3,417014,4,,N,0
20120102,603,3,447058,11.98,,Y,6
20120102,603,3,456076,4,,Y,5
20120102,603,3,471651,7.94,,N,0
20120102,603,3,496031,17.94,,Y,6
20120102,603,3,573599,4.54,,N,0
20120102,603,3,573607,4.54,,N,0
20120102,603,3,573609,4.54,,N,0
20120102,603,3,587131,5.54,,N,0
20120102,603,3,590267,1.94,,N,0
20120102,603,4,82686,1.46,,N,0
20120102,603,4,82701,2.95,,N,0
20120102,603,4,183628,2.51,,N,0
20120102,603,4,255476,2.2,,N,0
20120102,603,4,255494,1.45,,N,0
20120102,603,4,335757,3.7,,Y,5
20120102,603,4,335781,2.36,,N,0
20120102,603,4,345376,3,,N,0
20120102,603,4,409559,3.71,,N,0
20120102,603,4,431714,2.66,,N,0
20120102,603,4,467757,5.95,,N,0
20120102,603,4,495886,5.96,,N,0
20120102,603,4,501396,3.71,,Y,5
20120102,603,4,530037,5.95,,N,0
20120102,603,4,532196,2.66,,N,0
20120102,603,4,536428,4.45,,N,0
20120102,603,4,555947,5.95,,N,0
20120102,613,1,70400,58,,N,0
20120102,613,1,263558,70,,N,0
20120102,613,1,466877,12,,N,0
20120102,613,1,507566,10,,N,0
20120102,613,2,8598,6.39,,Y,6
20120102,613,2,22631,12.84,,N,0
20120102,613,2,404470,12.54,,N,0
20120102,613,2,423218,14.91,,Y,6
20120102,613,2,487334,9,,N,0
20120102,613,2,519483,34.32,,N,0
20120102,613,2,540535,6,,N,0
20120102,613,2,568499,3,,Y,6
20120102,613,2,570153,11.91,,N,0
20120102,613,2,586937,3,,N,0
20120102,613,2,592729,11.31,,N,0
20120102,613,3,3683,1.76,,Y,5
20120102,613,3,20376,7.54,,N,0
20120102,613,3,36907,7.94,,N,0
20120102,613,3,90263,11.94,,Y,6
20120102,613,3,92418,2.34,,N,0
20120102,613,3,92433,2.34,,N,0
20120102,613,3,108037,3.98,,N,0
20120102,613,3,153171,8,,N,0
20120102,613,3,194771,3.94,,N,0
20120102,613,3,194781,7.34,,Y,5
20120102,613,3,228016,11.94,,N,0
20120102,613,3,417014,4,,N,0
20120102,613,3,447058,11.98,,Y,6
20120102,613,3,456076,4,,Y,5
20120102,613,3,496031,17.94,,Y,6
20120102,613,3,515246,4.94,,N,0
20120102,613,3,573599,4.54,,N,0
20120102,613,3,573602,4.54,,N,0
20120102,613,3,573607,4.54,,N,0
20120102,613,3,573609,4.54,,N,0
20120102,613,3,587131,5.54,,N,0
20120102,613,4,82660,3.7,,Y,6
20120102,613,4,82686,1.46,,N,0
20120102,613,4,82689,3.7,,N,0
20120102,613,4,82701,2.95,,N,0
20120102,613,4,183628,2.5,,N,0
20120102,613,4,255476,2.2,,N,0
20120102,613,4,255489,2.2,,Y,6
20120102,613,4,255494,1.45,,N,0
20120102,613,4,335757,3.7,,Y,5
20120102,613,4,335781,2.36,,N,0
20120102,613,4,345376,2.52,,N,0
20120102,613,4,407217,1.91,,Y,6
20120102,613,4,409559,3.7,,N,0
20120102,613,4,411406,4.46,,N,0
20120102,613,4,431714,2.66,,N,0
20120102,613,4,455721,3.7,,Y,6
20120102,613,4,467757,5.95,,N,0
20120102,613,4,495886,4.76,,Y,3
20120102,613,4,501396,3.7,,Y,5
20120102,613,4,530037,5.95,,N,0
20120102,613,4,532196,1.48,,Y,3
20120102,613,4,536428,4.45,,N,0
20120102,613,4,555947,5.95,,N,0
20120102,671,1,466875,10,,N,0
20120102,671,1,466879,10,,N,0
20120102,671,2,8598,6.39,,Y,6
20120102,671,2,22631,12.84,,N,0
20120102,671,2,423218,14.91,,Y,6
20120102,671,2,487331,9,,N,0
20120102,671,2,487334,9,,N,0
20120102,671,2,533283,6,,N,0
20120102,671,2,540535,6,,N,0
20120102,671,2,558749,44.94,,N,0
20120102,671,2,568499,3,,Y,6
20120102,671,2,570153,11.91,,N,0
20120102,671,2,577654,25.41,,N,0
20120102,671,2,586937,3,,N,0
20120102,671,2,592729,11.31,,N,0
20120102,671,3,3683,1.76,,Y,5
20120102,671,3,20376,7.54,,N,0
20120102,671,3,36907,7.94,,N,0
20120102,671,3,90263,11.94,,Y,6
20120102,671,3,92433,2.34,,N,0
20120102,671,3,153171,8,,N,0
20120102,671,3,194771,3.94,,N,0
20120102,671,3,194781,7.34,,Y,5
20120102,671,3,346126,21.94,,N,0
20120102,671,3,417014,4,,N,0
20120102,671,3,447058,11.98,,Y,6
20120102,671,3,456076,4,,Y,5
20120102,671,3,471651,7.94,,N,0
20120102,671,3,515246,4.94,,N,0
20120102,671,3,573599,4.54,,N,0
20120102,671,3,573602,4.54,,N,0
20120102,671,3,573607,4.54,,N,0
20120102,671,3,587131,5.54,,N,0
20120102,671,3,590267,1.94,,N,0
20120102,671,4,82660,3.7,,Y,6
20120102,671,4,82686,1.45,,N,0
20120102,671,4,82689,3.71,,N,0
20120102,671,4,82701,2.95,,N,0
20120102,671,4,255476,2.2,,N,0
20120102,671,4,255489,2.2,,Y,6
20120102,671,4,255494,1.45,,N,0
20120102,671,4,335757,3.7,,Y,5
20120102,671,4,335781,2.36,,N,0
20120102,671,4,345376,2.52,,N,0
20120102,671,4,407217,1.91,,Y,6
20120102,671,4,409559,3.71,,N,0
20120102,671,4,411406,4.46,,N,0
20120102,671,4,431714,2.66,,N,0
20120102,671,4,455721,3.71,,Y,6
20120102,671,4,467757,5.95,,N,0
20120102,671,4,501396,3.7,,Y,5
20120102,671,4,530037,5.95,,N,0
20120102,671,4,532196,2.66,,N,0
20120102,671,4,536428,4.45,,N,0
20120102,671,4,555947,5.96,,N,0
20120103,315,1,95470,10,,N,0
20120103,315,2,8598,6.39,,N,0
20120103,315,2,22631,12.84,,N,0
20120103,315,2,419546,23.94,,N,0
20120103,315,2,423218,14.91,,Y,6
20120103,315,2,451332,29.82,,N,0
20120103,315,2,487331,9,,N,0
20120103,315,2,516965,14.91,,Y,6
20120103,315,2,519483,34.32,,N,0
20120103,315,2,540535,6,,N,0
20120103,315,2,568499,3.75,,N,0
20120103,315,2,568499,3,,Y,6
20120103,315,2,570153,11.91,,N,0
20120103,315,2,586937,3,,N,0
20120103,315,2,592729,11.31,,N,0
20120103,315,3,3683,1.76,,Y,5
20120103,315,3,20376,7.54,,N,0
20120103,315,3,90263,11.94,,Y,6
20120103,315,3,92418,2.34,,N,0
20120103,315,3,92433,2.34,,N,0
20120103,315,3,194781,7.34,,Y,5
20120103,315,3,280116,6.94,,N,0
20120103,315,3,417014,4,,N,0
20120103,315,3,456076,4,,Y,5
20120103,315,3,496031,17.94,,Y,6
20120103,315,3,515246,4.94,,N,0
20120103,315,3,573599,4.54,,N,0
20120103,315,3,573602,4.54,,N,0
20120103,315,3,573607,4.54,,N,0
20120103,315,3,587131,5.54,,N,0
20120103,315,4,82660,4.45,,Y,6
20120103,315,4,82686,1.45,,N,0
20120103,315,4,82689,3.71,,N,0
20120103,315,4,82701,2.95,,N,0
20120103,315,4,183628,2.96,,N,0
20120103,315,4,255476,2.2,,N,0
20120103,315,4,255489,2.35,,Y,6
20120103,315,4,255494,1.45,,N,0
20120103,315,4,335757,3.7,,Y,5
20120103,315,4,335781,2.35,,N,0
20120103,315,4,345376,3.38,,N,0
20120103,315,4,407217,1.91,,Y,6
20120103,315,4,409559,3.7,,N,0
20120103,315,4,431714,2.66,,N,0
20120103,315,4,455721,4.46,,Y,6
20120103,315,4,467757,7.46,,N,0
20120103,315,4,489718,5.95,,N,0
20120103,315,4,501396,3.7,,Y,5
20120103,315,4,530037,5.96,,N,0
20120103,315,4,532196,2.66,,N,0
20120103,315,4,536428,5.95,,N,0
20120103,315,4,555947,5.96,,N,0
20120103,326,1,542781,12,,N,0
20120103,326,2,8598,6.39,,Y,6
20120103,326,2,22631,12.84,,N,0
20120103,326,2,419546,23.94,,N,0
20120103,326,2,451332,29.82,,N,0
20120103,326,2,487331,9,,N,0
20120103,326,2,487334,9,,N,0
20120103,326,2,516965,14.91,,Y,6
20120103,326,2,517989,18,,N,0
20120103,326,2,533283,6,,N,0
20120103,326,2,540535,6,,N,0
20120103,326,2,558749,44.94,,N,0
20120103,326,2,568499,3,,Y,6
20120103,326,2,570153,11.91,,N,0
20120103,326,2,577654,25.41,,N,0
20120103,326,2,586937,3,,N,0
20120103,326,2,592729,11.31,,N,0
20120103,326,3,3683,1.76,,Y,5
20120103,326,3,20376,7.54,,N,0
20120103,326,3,90263,11.94,,Y,6
20120103,326,3,92433,2.34,,N,0
20120103,326,3,194771,3.94,,N,0
20120103,326,3,194781,7.34,,Y,5
20120103,326,3,280116,9.34,,N,0
20120103,326,3,417014,4,,N,0
20120103,326,3,456076,4,,Y,5
20120103,326,3,471651,9.94,,N,0
20120103,326,3,573599,4.54,,N,0
20120103,326,3,573602,4.54,,N,0
20120103,326,3,573607,4.54,,N,0
20120103,326,3,573609,4.54,,N,0
20120103,326,3,587131,5.54,,N,0
20120103,326,3,590267,1.94,,N,0
20120103,326,4,82660,3.7,,Y,6
20120103,326,4,82686,1.46,,N,0
20120103,326,4,82701,2.95,,N,0
20120103,326,4,255476,2.2,,N,0
20120103,326,4,255489,2.21,,Y,6
20120103,326,4,255494,1.46,,N,0
20120103,326,4,335757,3.7,,Y,5
20120103,326,4,345376,3,,N,0
20120103,326,4,407217,1.91,,Y,6
20120103,326,4,409559,3.7,,N,0
20120103,326,4,411406,4.46,,N,0
20120103,326,4,431714,2.66,,N,0
20120103,326,4,467757,5.25,,N,0
20120103,326,4,495886,5.96,,N,0
20120103,326,4,501396,3.7,,Y,5
20120103,326,4,530037,5.96,,N,0
20120103,326,4,532196,2.66,,N,0
20120103,326,4,536428,4.46,,N,0
20120103,326,4,555947,5.96,,N,0
20120103,352,1,95467,10,,N,0
20120103,352,1,593171,10,,N,0
20120103,352,2,8598,6.45,,Y,6
20120103,352,2,22631,12.84,,N,0
20120103,352,2,419546,24,,N,0
20120103,352,2,482591,24,,N,0
20120103,352,2,487331,9,,N,0
20120103,352,2,516965,14.91,,Y,6
20120103,352,2,540535,6,,N,0
20120103,352,2,558749,45,,N,0
20120103,352,2,568499,3,,Y,6
20120103,352,2,570153,12,,N,0
20120103,352,2,577654,22.5,,Y,3
20120103,352,2,586937,3,,N,0
20120103,352,2,592729,11.31,,N,0
20120103,352,3,3683,1.76,,Y,5
20120103,352,3,36907,7.94,,N,0
20120103,352,3,90263,11.94,,Y,6
20120103,352,3,92418,2.3,,N,0
20120103,352,3,92433,2.3,,N,0
20120103,352,3,108037,4,,N,0
20120103,352,3,153171,8,,N,0
20120103,352,3,194771,4.18,,N,0
20120103,352,3,194781,7.34,,Y,5
20120103,352,3,280116,8.94,,N,0
20120103,352,3,417014,4,,N,0
20120103,352,3,447058,11.98,,Y,6
20120103,352,3,456076,4,,Y,5
20120103,352,3,515246,5,,N,0
20120103,352,3,573599,4.4,,N,0
20120103,352,3,573607,4.4,,N,0
20120103,352,3,573609,4.4,,N,0
20120103,352,3,587131,5.54,,N,0
20120103,352,3,590267,2,,N,0
20120103,352,4,82660,4.16,,Y,6
20120103,352,4,82686,1.9,,N,0
20120103,352,4,82689,3.71,,N,0
20120103,352,4,82701,2.51,,N,0
20120103,352,4,183628,2.5,,N,0
20120103,352,4,255476,1.91,,N,0
20120103,352,4,255476,1.32,,Y,5
20120103,352,4,255489,2.2,,Y,6
20120103,352,4,255494,1.9,,N,0
20120103,352,4,335757,3.7,,Y,5
20120103,352,4,335781,2.36,,N,0
20120103,352,4,345376,3,,N,0
20120103,352,4,407217,1.91,,Y,6
20120103,352,4,409559,2.95,,N,0
20120103,352,4,411406,4.45,,N,0
20120103,352,4,431714,2.21,,N,0
20120103,352,4,431714,1.32,,Y,5
20120103,352,4,455721,4.45,,Y,6
20120103,352,4,467757,3.75,,N,0
20120103,352,4,495886,5.21,,N,0
20120103,352,4,501396,3.7,,Y,5
20120103,352,4,530037,5.95,,N,0
20120103,352,4,532196,2.2,,N,0
20120103,352,4,536428,4.45,,N,0
20120103,352,4,555947,6.71,,N,0
20120103,357,1,95470,10,,N,0
20120103,357,2,22631,12.84,,N,0
20120103,357,2,451332,29.82,,N,0
20120103,357,2,482591,23.94,,N,0
20120103,357,2,487331,9,,N,0
20120103,357,2,516965,14.91,,Y,6
20120103,357,2,519483,34.32,,N,0
20120103,357,2,533283,6,,N,0
20120103,357,2,540535,6,,N,0
20120103,357,2,568499,3,,Y,6
20120103,357,2,570153,11.91,,N,0
20120103,357,2,577654,25.41,,N,0
20120103,357,2,586937,3,,N,0
20120103,357,2,592729,11.31,,N,0
20120103,357,3,3683,1.76,,Y,5
20120103,357,3,20376,7.54,,N,0
20120103,357,3,92418,2.34,,N,0
20120103,357,3,194771,3.94,,N,0
20120103,357,3,194781,7.34,,Y,5
20120103,357,3,346126,21.94,,N,0
20120103,357,3,456076,4,,Y,5
20120103,357,3,471651,7.94,,N,0
20120103,357,3,496031,17.94,,Y,6
20120103,357,3,573599,4.54,,N,0
20120103,357,3,573602,4.54,,N,0
20120103,357,3,573607,4.54,,N,0
20120103,357,3,573609,4.54,,N,0
20120103,357,3,587131,5.54,,N,0
20120103,357,3,590267,1.94,,N,0
20120103,357,4,82660,4.46,,Y,6
20120103,357,4,82686,1.45,,N,0
20120103,357,4,82689,3.71,,N,0
20120103,357,4,82701,2.66,,N,0
20120103,357,4,183628,2.96,,N,0
20120103,357,4,255476,2.24,,N,0
20120103,357,4,255489,2.66,,Y,6
20120103,357,4,255494,1.45,,N,0
20120103,357,4,335757,3.7,,Y,5
20120103,357,4,335781,2.69,,N,0
20120103,357,4,345376,2.52,,N,0
20120103,357,4,407217,1.91,,Y,6
20120103,357,4,409559,3.7,,N,0
20120103,357,4,411406,5.96,,N,0
20120103,357,4,431714,2.21,,N,0
20120103,357,4,455721,4.45,,Y,6
20120103,357,4,467757,5.95,,N,0
20120103,357,4,501396,3.71,,Y,5
20120103,357,4,530037,5.96,,N,0
20120103,357,4,532196,2.2,,N,0
20120103,357,4,536428,5.95,,N,0
20120103,357,4,555947,6.71,,N,0
20120103,362,2,8598,6.39,,Y,6
20120103,362,2,22631,12.84,,N,0
20120103,362,2,404470,12.54,,N,0
20120103,362,2,423218,14.91,,Y,6
20120103,362,2,482591,23.94,,N,0
20120103,362,2,519483,34.32,,N,0
20120103,362,2,533283,6,,N,0
20120103,362,2,540535,6,,N,0
20120103,362,2,568499,3,,Y,6
20120103,362,2,570153,11.91,,N,0
20120103,362,2,577654,25.41,,N,0
20120103,362,2,586937,3,,N,0
20120103,362,2,592729,11.31,,N,0
20120103,362,3,3683,1.76,,Y,5
20120103,362,3,20376,7.54,,N,0
20120103,362,3,36907,7.94,,N,0
20120103,362,3,90263,11.94,,Y,6
20120103,362,3,92433,2.34,,N,0
20120103,362,3,108037,3,,Y,4
20120103,362,3,153171,8,,N,0
20120103,362,3,194771,3.94,,N,0
20120103,362,3,194781,7.34,,Y,5
20120103,362,3,228016,10,,Y,4
20120103,362,3,280116,6.94,,N,0
20120103,362,3,447058,11.98,,Y,6
20120103,362,3,471651,7.94,,N,0
20120103,362,3,496031,17.94,,Y,6
20120103,362,3,573599,4.54,,N,0
20120103,362,3,573602,4.54,,N,0
20120103,362,3,573607,4.54,,N,0
20120103,362,3,573609,4.54,,N,0
20120103,362,3,587131,5.54,,N,0
20120103,362,4,82660,3.7,,Y,6
20120103,362,4,82686,1.46,,N,0
20120103,362,4,82689,3.7,,N,0
20120103,362,4,82701,2.95,,N,0
20120103,362,4,183628,2.51,,N,0
20120103,362,4,255476,2.2,,N,0
20120103,362,4,255489,2.2,,Y,6
20120103,362,4,255494,1.46,,N,0
20120103,362,4,335757,3.7,,Y,5
20120103,362,4,335781,2.36,,N,0
20120103,362,4,345376,2.52,,N,0
20120103,362,4,407217,1.91,,Y,6
20120103,362,4,409559,3.71,,N,0
20120103,362,4,411406,4.46,,N,0
20120103,362,4,431714,2.66,,N,0
20120103,362,4,455721,3.7,,Y,6
20120103,362,4,467757,5.95,,N,0
20120103,362,4,501396,3.7,,Y,5
20120103,362,4,530037,5.95,,N,0
20120103,362,4,532196,2.66,,N,0
20120103,362,4,536428,4.45,,N,0
20120103,362,4,555947,5.95,,N,0
20120103,364,1,593171,10,,N,0
20120103,364,2,8598,6.39,,Y,6
20120103,364,2,22631,12.84,,N,0
20120103,364,2,423218,14.91,,Y,6
20120103,364,2,482591,23.94,,N,0
20120103,364,2,487331,9,,N,0
20120103,364,2,568499,3,,Y,6
20120103,364,2,570153,11.91,,N,0
20120103,364,2,586937,3,,N,0
20120103,364,2,592729,11.31,,N,0
20120103,364,3,3683,1.76,,Y,5
20120103,364,3,20376,7.54,,N,0
20120103,364,3,92418,2.34,,N,0
20120103,364,3,153171,8,,N,0
20120103,364,3,194771,3.94,,N,0
